identifier,context,text
materialEntityID:dcterms_description,Description for Material Entity ID http://rs.tdwg.org/dwc/terms/materialEntityID,"Values of dwc:materialEntityID are intended to uniquely and persistently identify a particular dwc:MaterialEntity within some context. Examples of context include a particular sample collection, an organization, or the worldwide scale. Recommended best practice is to use a persistent, globally unique identifier. The identifier is bound to a physical object (the dwc:MaterialEntity) as opposed to a particular digital record (representation) of that physical object."
materialEntityRemarks:label,Label for Material Entity Remarks http://rs.tdwg.org/dwc/terms/materialEntityRemarks,Material Entity Remarks
materialEntityRemarks:rdfs_comment,Comment for Material Entity Remarks http://rs.tdwg.org/dwc/terms/materialEntityRemarks,Comments or notes about a dwc:MaterialEntity.
MaterialSample:label,Label for Material Sample http://rs.tdwg.org/dwc/terms/MaterialSample,Material Sample
MaterialSample:rdfs_comment,Comment for Material Sample http://rs.tdwg.org/dwc/terms/MaterialSample,A material entity that represents an entity of interest in whole or in part.
materialSampleID:label,Label for Material Sample ID http://rs.tdwg.org/dwc/terms/materialSampleID,Material Sample ID
materialSampleID:rdfs_comment,Comment for Material Sample ID http://rs.tdwg.org/dwc/terms/materialSampleID,"An identifier for the dwc:MaterialSample (as opposed to a particular digital record of the dwc:MaterialSample). In the absence of a persistent global unique identifier, construct one from a combination of identifiers in the record that will most closely make the dwc:materialSampleID globally unique."
materialSampleID:dcterms_description,Description for Material Sample ID http://rs.tdwg.org/dwc/terms/materialSampleID,"Recommended best practice is to use a persistent, globally unique identifier."
maximumDepthInMeters:label,Label for Maximum Depth In Meters http://rs.tdwg.org/dwc/terms/maximumDepthInMeters,Maximum Depth In Meters
maximumDepthInMeters:rdfs_comment,Comment for Maximum Depth In Meters http://rs.tdwg.org/dwc/terms/maximumDepthInMeters,"The greatest depth within a range of depths, measured relative to the vertical reference surface indicated by the value of dwc:verticalDatum."
maximumDepthInMeters:dcterms_description,Description for Maximum Depth In Meters http://rs.tdwg.org/dwc/terms/maximumDepthInMeters,See https://docs.gbif.org/georeferencing-best-practices/1.0/en/#img-depth-elevation-distance-above-surface.
maximumDistanceAboveSurfaceInMeters:label,Label for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters,Maximum Distance Above Surface In Meters
maximumDistanceAboveSurfaceInMeters:rdfs_comment,Comment for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters,"The greater distance in a range of distance from a reference surface in the vertical direction, in meters. Use positive values for locations above the surface, negative values for locations below. If depth measures are given, the reference surface is the location given by the depth, otherwise the reference surface is the location given by the elevation."
maximumDistanceAboveSurfaceInMeters:examples,Examples for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters,"`-1.5` (below the surface); `4.2` (above the surface); For a 1.5 meter sediment core from the bottom of a lake (at depth 20m) at 300m elevation: verbatimElevation: `300m` minimumElevationInMeters: `300`, maximumElevationInMeters: `300`, verbatimDepth: `20m`, minimumDepthInMeters: `20`, maximumDepthInMeters: `20`, minimumDistanceAboveSurfaceInMeters: `0`, maximumDistanceAboveSurfaceInMeters: `-1.5`."
maximumElevationInMeters:label,Label for Maximum Elevation In Meters http://rs.tdwg.org/dwc/terms/maximumElevationInMeters,Maximum Elevation In Meters
maximumElevationInMeters:rdfs_comment,Comment for Maximum Elevation In Meters http://rs.tdwg.org/dwc/terms/maximumElevationInMeters,"The greatest elevation within a range of elevations, measured relative to the vertical reference surface indicated by the value of dwc:verticalDatum."
maximumElevationInMeters:dcterms_description,Description for Maximum Elevation In Meters http://rs.tdwg.org/dwc/terms/maximumElevationInMeters,See https://docs.gbif.org/georeferencing-best-practices/1.0/en/#img-depth-elevation-distance-above-surface.
measurementAccuracy:label,Label for Measurement Accuracy http://rs.tdwg.org/dwc/terms/measurementAccuracy,Measurement Accuracy
measurementAccuracy:rdfs_comment,Comment for Measurement Accuracy http://rs.tdwg.org/dwc/terms/measurementAccuracy,The description of the potential error associated with the dwc:measurementValue.
measurementDeterminedBy:label,Label for Measurement Determined By http://rs.tdwg.org/dwc/terms/measurementDeterminedBy,Measurement Determined By
measurementDeterminedBy:rdfs_comment,Comment for Measurement Determined By http://rs.tdwg.org/dwc/terms/measurementDeterminedBy,"A list (concatenated and separated) of names of people, groups, or organizations who determined the value of the dwc:MeasurementOrFact."
measurementDeterminedBy:dcterms_description,Description for Measurement Determined By http://rs.tdwg.org/dwc/terms/measurementDeterminedBy,"Recommended best practice is to separate the values in a list with space vertical bar space (` | `). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
measurementDeterminedDate:label,Label for Measurement Determined Date http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,Measurement Determined Date
measurementDeterminedDate:rdfs_comment,Comment for Measurement Determined Date http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,The date on which the dwc:MeasurementOrFact was made.
measurementDeterminedDate:dcterms_description,Description for Measurement Determined Date http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,Recommended best practice is to use a date that conforms to ISO 8601-1:2019.
measurementDeterminedDate:examples,Examples for Measurement Determined Date http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,`1963-03-08T14:07-06:00` (8 Mar 1963 at or after 2:07pm and before 2:08pm in the time zone six hours earlier than UTC); `2009-02-20T08:40Z` (20 February 2009 at or after 8:40am and before 8:41 UTC); `2018-08-29T15:19` (29 August 2018 at or after 3:19pm and before 3:20pm local time); `1809-02-12` (within the day 12 February 1809); `1906-06` (in the month of June 1906); `1971` (in the year 1971); `2007-03-01T13:00:00Z/2008-05-11T15:30:00Z` (some time within the interval beginning 1 March 2007 at 1pm UTC and before 11 May 2008 at 3:30pm UTC); `1900/1909` (some time within the interval between the beginning of the year 1900 and before the year 1909); `2007-11-13/15` (some time in the interval between the beginning of 13 November 2007 and before 15 November 2007)
measurementID:label,Label for Measurement ID http://rs.tdwg.org/dwc/terms/measurementID,Measurement ID
measurementID:rdfs_comment,Comment for Measurement ID http://rs.tdwg.org/dwc/terms/measurementID,"An identifier for the dwc:MeasurementOrFact (information pertaining to measurements, facts, characteristics, or assertions). May be a global unique identifier or an identifier specific to the data set."
measurementMethod:label,Label for Measurement Method http://rs.tdwg.org/dwc/terms/measurementMethod,Measurement Method
measurementMethod:rdfs_comment,Comment for Measurement Method http://rs.tdwg.org/dwc/terms/measurementMethod,"A description of or reference to (publication, URI) the method or protocol used to determine the measurement, fact, characteristic, or assertion."
measurementMethod:dcterms_description,Description for Measurement Method http://rs.tdwg.org/dwc/terms/measurementMethod,"This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
measurementMethod:examples,Examples for Measurement Method http://rs.tdwg.org/dwc/terms/measurementMethod,`minimum convex polygon around burrow entrances` (for a home range area); `barometric altimeter` (for an elevation)
MeasurementOrFact:label,Label for Measurement Or Fact http://rs.tdwg.org/dwc/terms/MeasurementOrFact,Measurement Or Fact
MeasurementOrFact:rdfs_comment,Comment for Measurement Or Fact http://rs.tdwg.org/dwc/terms/MeasurementOrFact,A measurement of or fact about an rdfs:Resource (http://www.w3.org/2000/01/rdf-schema#Resource).
MeasurementOrFact:dcterms_description,Description for Measurement Or Fact http://rs.tdwg.org/dwc/terms/MeasurementOrFact,"Resources can be thought of as identifiable records or instances of classes and may include, but need not be limited to instances of dwc:Occurrence, dwc:Organism, dwc:MaterialEntity, dwc:Event, dcterms:Location, dwc:GeologicalContext, dwc:Identification, or dwc:Taxon."
measurementRemarks:label,Label for Measurement Remarks http://rs.tdwg.org/dwc/terms/measurementRemarks,Measurement Remarks
measurementRemarks:rdfs_comment,Comment for Measurement Remarks http://rs.tdwg.org/dwc/terms/measurementRemarks,Comments or notes accompanying the dwc:MeasurementOrFact.
measurementType:label,Label for Measurement Type http://rs.tdwg.org/dwc/terms/measurementType,Measurement Type
measurementType:rdfs_comment,Comment for Measurement Type http://rs.tdwg.org/dwc/terms/measurementType,"The nature of the measurement, fact, characteristic, or assertion."
measurementType:dcterms_description,Description for Measurement Type http://rs.tdwg.org/dwc/terms/measurementType,"Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
measurementUnit:label,Label for Measurement Unit http://rs.tdwg.org/dwc/terms/measurementUnit,Measurement Unit
measurementUnit:rdfs_comment,Comment for Measurement Unit http://rs.tdwg.org/dwc/terms/measurementUnit,The units associated with the dwc:measurementValue.
measurementUnit:dcterms_description,Description for Measurement Unit http://rs.tdwg.org/dwc/terms/measurementUnit,"Recommended best practice is to use the International System of Units (SI). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
measurementValue:label,Label for Measurement Value http://rs.tdwg.org/dwc/terms/measurementValue,Measurement Value
measurementValue:rdfs_comment,Comment for Measurement Value http://rs.tdwg.org/dwc/terms/measurementValue,"The value of the measurement, fact, characteristic, or assertion."
measurementValue:dcterms_description,Description for Measurement Value http://rs.tdwg.org/dwc/terms/measurementValue,"This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
member:label,Label for Member http://rs.tdwg.org/dwc/terms/member,Member
member:rdfs_comment,Comment for Member http://rs.tdwg.org/dwc/terms/member,The full name of the lithostratigraphic member from which the dwc:MaterialEntity was collected.
minimumDepthInMeters:label,Label for Minimum Depth In Meters http://rs.tdwg.org/dwc/terms/minimumDepthInMeters,Minimum Depth In Meters
minimumDepthInMeters:rdfs_comment,Comment for Minimum Depth In Meters http://rs.tdwg.org/dwc/terms/minimumDepthInMeters,"The least depth within a range of depths, measured relative to the vertical reference surface indicated by the value of dwc:verticalDatum."
minimumDepthInMeters:dcterms_description,Description for Minimum Depth In Meters http://rs.tdwg.org/dwc/terms/minimumDepthInMeters,See https://docs.gbif.org/georeferencing-best-practices/1.0/en/#img-depth-elevation-distance-above-surface.
minimumDistanceAboveSurfaceInMeters:label,Label for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters,Minimum Distance Above Surface In Meters
minimumDistanceAboveSurfaceInMeters:rdfs_comment,Comment for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters,"The lesser distance in a range of distance from a reference surface in the vertical direction, in meters. Use positive values for locations above the surface, negative values for locations below. If depth measures are given, the reference surface is the location given by the depth, otherwise the reference surface is the location given by the elevation."
minimumDistanceAboveSurfaceInMeters:examples,Examples for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters,"`-1.5` (below the surface); `4.2` (above the surface); For a 1.5 meter sediment core from the bottom of a lake (at depth 20m) at 300m elevation: verbatimElevation: `300m` minimumElevationInMeters: `300`, maximumElevationInMeters: `300`, verbatimDepth: `20m`, minimumDepthInMeters: `20`, maximumDepthInMeters: `20`, minimumDistanceAboveSurfaceInMeters: `0`, maximumDistanceAboveSurfaceInMeters: `-1.5`."
minimumElevationInMeters:label,Label for Minimum Elevation In Meters http://rs.tdwg.org/dwc/terms/minimumElevationInMeters,Minimum Elevation In Meters
minimumElevationInMeters:rdfs_comment,Comment for Minimum Elevation In Meters http://rs.tdwg.org/dwc/terms/minimumElevationInMeters,"The least elevation within a range of elevations, measured relative to the vertical reference surface indicated by the value of dwc:verticalDatum."
minimumElevationInMeters:dcterms_description,Description for Minimum Elevation In Meters http://rs.tdwg.org/dwc/terms/minimumElevationInMeters,See https://docs.gbif.org/georeferencing-best-practices/1.0/en/#img-depth-elevation-distance-above-surface.
month:label,Label for Month http://rs.tdwg.org/dwc/terms/month,Month
month:rdfs_comment,Comment for Month http://rs.tdwg.org/dwc/terms/month,The integer month in which the dwc:Event occurred.
month:examples,Examples for Month http://rs.tdwg.org/dwc/terms/month,`1` (January); `10` (October)
municipality:label,Label for Third Order Division http://rs.tdwg.org/dwc/terms/municipality,Third Order Division
municipality:rdfs_comment,Comment for Third Order Division http://rs.tdwg.org/dwc/terms/municipality,"The full, unabbreviated name of the next smaller administrative region than county (city, municipality, etc.) in which the dcterms:Location occurs. Do not use this term for a nearby named place that does not contain the actual dcterms:Location."
municipality:dcterms_description,Description for Third Order Division http://rs.tdwg.org/dwc/terms/municipality,"Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names. Recommended best practice is to leave this field blank if the dcterms:Location spans multiple entities at this administrative level or if the dcterms:Location might be in one or another of multiple possible entities at this level. Multiplicity and uncertainty of the geographic entity can be captured either in the term dwc:higherGeography or in the term dwc:locality, or both."
nameAccordingTo:label,Label for Name According To http://rs.tdwg.org/dwc/terms/nameAccordingTo,Name According To
nameAccordingTo:rdfs_comment,Comment for Name According To http://rs.tdwg.org/dwc/terms/nameAccordingTo,"The reference to the source in which the specific taxon concept circumscription is defined or implied - traditionally signified by the Latin ""sensu"" or ""sec."" (from secundum, meaning ""according to""). For taxa that result from identifications, a reference to the keys, monographs, experts and other sources should be given."
nameAccordingTo:dcterms_description,Description for Name According To http://rs.tdwg.org/dwc/terms/nameAccordingTo,"This term provides context to the dwc:scientificName. Together with the dwc:scientificName, separated by `sensu` or `sec.`, it forms the taxon concept label, which may be seen as having the same relationship to dwc:taxonConceptID as, for example, dwc:acceptedNameUsage has to dwc:acceptedNameUsageID. When not provided, in Taxon Core data sets the dwc:nameAccordingTo can be taken to be the data set. In this case the data set mostly provides sufficient context to infer the delimitation of the taxon and its relationship with other taxa. In Occurrence Core data sets, when not provided, dwc:nameAccordingTo can be an underlying taxonomy of the data set, e.g., Plants of the World Online (http://powo.science.kew.org/) for vascular plant records in iNaturalist (in which case it should be provided), or, which is the case for most dwc:PreservedSpecimen data sets, the dwc:Identification, in which case there is no further context."
nameAccordingTo:examples,Examples for Name According To http://rs.tdwg.org/dwc/terms/nameAccordingTo,"`Franz NM, Cardona-Duque J (2013) Description of two new species and phylogenetic reassessment of Perelleschus Wibmer & O’Brien, 1986 (Coleoptera: Curculionidae), with a complete taxonomic concept history of Perelleschus sec. Franz & Cardona-Duque, 2013. Syst Biodivers. 11: 209–236.` (as the full citation of the Franz & Cardona-Duque (2013) in Perelleschus splendida sec. Franz & Cardona-Duque (2013))"
nameAccordingToID:label,Label for Name According To ID http://rs.tdwg.org/dwc/terms/nameAccordingToID,Name According To ID
nameAccordingToID:rdfs_comment,Comment for Name According To ID http://rs.tdwg.org/dwc/terms/nameAccordingToID,An identifier for the source in which the specific taxon concept circumscription is defined or implied. See dwc:nameAccordingTo.
namePublishedIn:label,Label for Name Published In http://rs.tdwg.org/dwc/terms/namePublishedIn,Name Published In
namePublishedIn:rdfs_comment,Comment for Name Published In http://rs.tdwg.org/dwc/terms/namePublishedIn,A reference for the publication in which the dwc:scientificName was originally established under the rules of the associated dwc:nomenclaturalCode.
namePublishedIn:dcterms_description,Description for Name Published In http://rs.tdwg.org/dwc/terms/namePublishedIn,"A citation of the first publication of the name in its given combination, not the basionym / original name. Recombinations are often not published in zoology, in which case dwc:namePublishedIn should be empty."
namePublishedInID:label,Label for Name Published In ID http://rs.tdwg.org/dwc/terms/namePublishedInID,Name Published In ID
namePublishedInID:rdfs_comment,Comment for Name Published In ID http://rs.tdwg.org/dwc/terms/namePublishedInID,An identifier for the publication in which the dwc:scientificName was originally established under the rules of the associated dwc:nomenclaturalCode.
namePublishedInID:dcterms_description,Description for Name Published In ID http://rs.tdwg.org/dwc/terms/namePublishedInID,"A citation of the first publication of the name in its given combination, not the basionym / original name. Recombinations are often not published in zoology, in which case dwc:namePublishedInID should be empty."
namePublishedInYear:label,Label for Name Published In Year http://rs.tdwg.org/dwc/terms/namePublishedInYear,Name Published In Year
namePublishedInYear:rdfs_comment,Comment for Name Published In Year http://rs.tdwg.org/dwc/terms/namePublishedInYear,The four-digit year in which the dwc:scientificName was published.
nomenclaturalCode:label,Label for Nomenclatural Code http://rs.tdwg.org/dwc/terms/nomenclaturalCode,Nomenclatural Code
nomenclaturalCode:rdfs_comment,Comment for Nomenclatural Code http://rs.tdwg.org/dwc/terms/nomenclaturalCode,The nomenclatural code (or codes in the case of an ambiregnal name) under which the dwc:scientificName is constructed.
nomenclaturalCode:dcterms_description,Description for Nomenclatural Code http://rs.tdwg.org/dwc/terms/nomenclaturalCode,Recommended best practice is to use a controlled vocabulary.
nomenclaturalStatus:label,Label for Nomenclatural Status http://rs.tdwg.org/dwc/terms/nomenclaturalStatus,Nomenclatural Status
nomenclaturalStatus:rdfs_comment,Comment for Nomenclatural Status http://rs.tdwg.org/dwc/terms/nomenclaturalStatus,The status related to the original publication of the name and its conformance to the relevant rules of nomenclature. It is based essentially on an algorithm according to the business rules of the code. It requires no taxonomic opinion.
Occurrence:label,Label for Occurrence http://rs.tdwg.org/dwc/terms/Occurrence,Occurrence
Occurrence:rdfs_comment,Comment for Occurrence http://rs.tdwg.org/dwc/terms/Occurrence,A dwc:Event that establishes the state of a dwc:Organism at a particular place and time.
Occurrence:dcterms_description,Description for Occurrence http://rs.tdwg.org/dwc/terms/Occurrence,"In Darwin Core, dwc:Organism, dwc:Occurrence, and dwc:MaterialEntity are related, but distinct concepts. A dwc:Organism is a biological individual or group with an identity and life history that persists independently of the particular dwc:MaterialEntities through which it is manifested. A dwc:Occurrence is a dwc:Event that represents the presence or state of a dwc:Organism at a place during an interval of time, with no explicit dependency on any dwc:MaterialEntity. A dwc:MaterialEntity represents physical matter, including whole bodies, parts, or derivatives of dwc:Organisms, that may directly or indirectly serve as evidence of a dwc:Occurrence."
occurrenceID:label,Label for Occurrence ID http://rs.tdwg.org/dwc/terms/occurrenceID,Occurrence ID
occurrenceID:rdfs_comment,Comment for Occurrence ID http://rs.tdwg.org/dwc/terms/occurrenceID,An identifier for a dwc:Occurrence (as opposed to a particular digital record of a dwc:Occurrence).
occurrenceID:dcterms_description,Description for Occurrence ID http://rs.tdwg.org/dwc/terms/occurrenceID,"In the absence of a persistent global unique identifier, construct one from a combination of identifiers in the record that will most closely make the dwc:occurrenceID globally unique."
occurrenceRemarks:label,Label for Occurrence Remarks http://rs.tdwg.org/dwc/terms/occurrenceRemarks,Occurrence Remarks
occurrenceRemarks:rdfs_comment,Comment for Occurrence Remarks http://rs.tdwg.org/dwc/terms/occurrenceRemarks,Comments or notes about the dwc:Occurrence.
occurrenceStatus:label,Label for Occurrence Status http://rs.tdwg.org/dwc/terms/occurrenceStatus,Occurrence Status
occurrenceStatus:rdfs_comment,Comment for Occurrence Status http://rs.tdwg.org/dwc/terms/occurrenceStatus,A statement about the detection or non-detection of a dwc:Organism during a dwc:Event.
occurrenceStatus:dcterms_description,Description for Occurrence Status http://rs.tdwg.org/dwc/terms/occurrenceStatus,"For dwc:Occurrences, the default vocabulary is recommended to consist of detected and notDetected, but can be extended by implementers with good justification. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
order:label,Label for Order http://rs.tdwg.org/dwc/terms/order,Order
order:rdfs_comment,Comment for Order http://rs.tdwg.org/dwc/terms/order,The full scientific name of the order in which the dwc:Taxon is classified.
Organism:label,Label for Organism http://rs.tdwg.org/dwc/terms/Organism,Organism
Organism:rdfs_comment,Comment for Organism http://rs.tdwg.org/dwc/terms/Organism,A particular organism or defined group of organisms considered to be taxonomically homogeneous.
Organism:dcterms_description,Description for Organism http://rs.tdwg.org/dwc/terms/Organism,"Instances of the dwc:Organism class are intended to facilitate linking one or more dwc:Identification instances to one or more dwc:Occurrence instances. Therefore, things that are typically assigned scientific names (such as viruses, hybrids, and lichens) and aggregates whose dwc:Occurrences are typically recorded (such as packs, clones, and colonies) are included in the scope of this class. In Darwin Core, dwc:Organism, dwc:Occurrence, and dwc:MaterialEntity are related, but distinct concepts. A dwc:Organism is a biological individual or group with an identity and life history that persists independently of the particular dwc:MaterialEntities through which it is manifested. A dwc:Occurrence is a dwc:Event that represents the presence or state of a dwc:Organism at a place during an interval of time, with no explicit dependency on any dwc:MaterialEntity. A dwc:MaterialEntity represents physical matter, including whole bodies, parts, or derivatives of dwc:Organisms, that may directly or indirectly serve as evidence of a dwc:Occurrence."
organismID:label,Label for Organism ID http://rs.tdwg.org/dwc/terms/organismID,Organism ID
organismID:rdfs_comment,Comment for Organism ID http://rs.tdwg.org/dwc/terms/organismID,An identifier for the dwc:Organism instance (as opposed to a particular digital record of the dwc:Organism). May be a globally unique identifier or an identifier specific to the data set.
organismName:label,Label for Organism Name http://rs.tdwg.org/dwc/terms/organismName,Organism Name
organismName:rdfs_comment,Comment for Organism Name http://rs.tdwg.org/dwc/terms/organismName,A textual name or label assigned to a dwc:Organism instance.
organismQuantity:label,Label for Organism Quantity http://rs.tdwg.org/dwc/terms/organismQuantity,Organism Quantity
organismQuantity:rdfs_comment,Comment for Organism Quantity http://rs.tdwg.org/dwc/terms/organismQuantity,A number or enumeration value for the quantity of dwc:Organisms.
organismQuantity:dcterms_description,Description for Organism Quantity http://rs.tdwg.org/dwc/terms/organismQuantity,A dwc:organismQuantity must have a corresponding dwc:organismQuantityType.
organismQuantity:examples,Examples for Organism Quantity http://rs.tdwg.org/dwc/terms/organismQuantity,`27` (organismQuantity) with `individuals` (organismQuantityType); `12.5` (organismQuantity) with `% biomass` (organismQuantityType); `r` (organismQuantity) with `Braun-Blanquet Scale` (organismQuantityType); `many` (organismQuantity) with `individuals` (organismQuantityType)
organismQuantityType:label,Label for Organism Quantity Type http://rs.tdwg.org/dwc/terms/organismQuantityType,Organism Quantity Type
organismQuantityType:rdfs_comment,Comment for Organism Quantity Type http://rs.tdwg.org/dwc/terms/organismQuantityType,The type of quantification system used for the quantity of dwc:Organisms.
organismQuantityType:dcterms_description,Description for Organism Quantity Type http://rs.tdwg.org/dwc/terms/organismQuantityType,"A dwc:organismQuantityType must have a corresponding dwc:organismQuantity. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
organismQuantityType:examples,Examples for Organism Quantity Type http://rs.tdwg.org/dwc/terms/organismQuantityType,`27` (organismQuantity) with `individuals` (organismQuantityType); `12.5` (organismQuantity) with `% biomass` (organismQuantityType); `r` (organismQuantity) with `Braun-Blanquet Scale` (organismQuantityType); `many` (organismQuantity) with `individuals` (organismQuantityType)
organismRemarks:label,Label for Organism Remarks http://rs.tdwg.org/dwc/terms/organismRemarks,Organism Remarks
organismRemarks:rdfs_comment,Comment for Organism Remarks http://rs.tdwg.org/dwc/terms/organismRemarks,Comments or notes about the dwc:Organism instance.
organismScope:label,Label for Organism Scope http://rs.tdwg.org/dwc/terms/organismScope,Organism Scope
organismScope:rdfs_comment,Comment for Organism Scope http://rs.tdwg.org/dwc/terms/organismScope,A description of the kind of dwc:Organism instance. Can be used to indicate whether the dwc:Organism instance represents a discrete organism or if it represents a particular type of aggregation.
organismScope:dcterms_description,Description for Organism Scope http://rs.tdwg.org/dwc/terms/organismScope,"Recommended best practice is to use a controlled vocabulary. This term is not intended to be used to specify a type of dwc:Taxon. To describe the kind of dwc:Organism using a URI object in RDF, use rdf:type (http://www.w3.org/1999/02/22-rdf-syntax-ns#type) instead."
originalNameUsage:label,Label for Original Name Usage http://rs.tdwg.org/dwc/terms/originalNameUsage,Original Name Usage
originalNameUsage:rdfs_comment,Comment for Original Name Usage http://rs.tdwg.org/dwc/terms/originalNameUsage,"The taxon name, with authorship and date information if known, as it originally appeared when first established under the rules of the associated dwc:nomenclaturalCode. The basionym (botany) or basonym (bacteriology) of the dwc:scientificName or the senior/earlier homonym for replaced names."
originalNameUsage:dcterms_description,Description for Original Name Usage http://rs.tdwg.org/dwc/terms/originalNameUsage,"The full scientific name, with authorship and date information if known, of the name usage in which the terminal element of the dwc:scientificName was originally established under the rules of the associated dwc:nomenclaturalCode. For example, for names governed by the ICNafp, this term would indicate the basionym of a record representing a subsequent combination. Unlike basionyms, however, this term can apply to scientific names at all ranks."
originalNameUsageID:label,Label for Original Name Usage ID http://rs.tdwg.org/dwc/terms/originalNameUsageID,Original Name Usage ID
originalNameUsageID:rdfs_comment,Comment for Original Name Usage ID http://rs.tdwg.org/dwc/terms/originalNameUsageID,An identifier for the name usage (documented meaning of the name according to a source) in which the terminal element of the dwc:scientificName was originally established under the rules of the associated dwc:nomenclaturalCode.
originalNameUsageID:dcterms_description,Description for Original Name Usage ID http://rs.tdwg.org/dwc/terms/originalNameUsageID,"This term should be used to refer to the dwc:taxonID of a dwc:Taxon record that represents the usage of the terminal element of the dwc:scientificName as originally established under the rules of the associated dwc:nomenclaturalCode. For example, for names governed by the ICNafp, this term would establish the relationship between a record representing a subsequent combination and the record for its corresponding basionym. Unlike basionyms, however, this term can apply to scientific names at all ranks. For Darwin Core Archives the related record should be present locally in the same archive."
originalNameUsageID:examples,Examples for Original Name Usage ID http://rs.tdwg.org/dwc/terms/originalNameUsageID,`tsn:41107` (ITIS); `urn:lsid:ipni.org:names:320035-2` (IPNI); `2704179` (GBIF); `6W3C4` (COL)
otherCatalogNumbers:label,Label for Other Catalog Numbers http://rs.tdwg.org/dwc/terms/otherCatalogNumbers,Other Catalog Numbers
otherCatalogNumbers:rdfs_comment,Comment for Other Catalog Numbers http://rs.tdwg.org/dwc/terms/otherCatalogNumbers,"A list (concatenated and separated) of previous or alternate fully qualified catalog numbers or other human-used identifiers for the same dwc:MaterialEntity, whether in the current or any other data set or collection."
otherCatalogNumbers:dcterms_description,Description for Other Catalog Numbers http://rs.tdwg.org/dwc/terms/otherCatalogNumbers,Recommended best practice is to separate the values in a list with space vertical bar space (` | `).
ownerInstitutionCode:label,Label for Owner Institution Code http://rs.tdwg.org/dwc/terms/ownerInstitutionCode,Owner Institution Code
ownerInstitutionCode:rdfs_comment,Comment for Owner Institution Code http://rs.tdwg.org/dwc/terms/ownerInstitutionCode,A name (or acronym) in use by an institution having ownership of a resource.
parentEventID:label,Label for Parent Event ID http://rs.tdwg.org/dwc/terms/parentEventID,Parent Event ID
parentEventID:rdfs_comment,Comment for Parent Event ID http://rs.tdwg.org/dwc/terms/parentEventID,An identifier for a broader dwc:Event that contains this and potentially other dwc:Events.
parentEventID:dcterms_description,Description for Parent Event ID http://rs.tdwg.org/dwc/terms/parentEventID,Recommended best practice is to use a globally unique identifier.
parentEventID:examples,Examples for Parent Event ID http://rs.tdwg.org/dwc/terms/parentEventID,"`A1` (parentEventID to identify the main Whittaker Plot in nested samples, each with its own eventID - `A1:1`, `A1:2`)."
parentMeasurementID:label,Label for Parent Measurement ID http://rs.tdwg.org/dwc/terms/parentMeasurementID,Parent Measurement ID
parentMeasurementID:rdfs_comment,Comment for Parent Measurement ID http://rs.tdwg.org/dwc/terms/parentMeasurementID,An identifier for a broader dwc:MeasurementOrFact that groups this and potentially other dwc:MeasurementOrFacts.
parentMeasurementID:dcterms_description,Description for Parent Measurement ID http://rs.tdwg.org/dwc/terms/parentMeasurementID,May be a globally unique identifier or an identifier specific to the data set.
parentNameUsage:label,Label for Parent Name Usage http://rs.tdwg.org/dwc/terms/parentNameUsage,Parent Name Usage
parentNameUsage:rdfs_comment,Comment for Parent Name Usage http://rs.tdwg.org/dwc/terms/parentNameUsage,"The full name, with authorship and date information if known, of the direct, most proximate higher-rank parent dwc:Taxon (in a classification) of the most specific element of the dwc:scientificName."
parentNameUsageID:label,Label for Parent Name Usage ID http://rs.tdwg.org/dwc/terms/parentNameUsageID,Parent Name Usage ID
parentNameUsageID:rdfs_comment,Comment for Parent Name Usage ID http://rs.tdwg.org/dwc/terms/parentNameUsageID,"An identifier for the name usage (documented meaning of the name according to a source) of the direct, most proximate higher-rank parent taxon (in a classification) of the most specific element of the dwc:scientificName."
