document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,skos_scopeNote,dcterms_description,examples,rdf_type,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_layer,tdwgutility_required,tdwgutility_repeatable,term_localName
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/metadataLanguage-2020-01-27,metadataLanguage-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/metadataLanguage-2013-10-28,,,Metadata Language,"The URI of the language of description and other metadata (but not necessarily of the image itself) , from the ISO639-2 list of URIs for ISO 3-letter language codes, http://id.loc.gov/vocabulary/iso639-2.","At least one of ac:metadataLanguage and ac:metadataLanguageLiteral MUST be supplied but, when feasible, supplying both might make the metadata more widely useful. They must specify the same language. In case of ambiguity, ac:metadataLanguage prevails.","This is NOT dcterms:language, which is about the resource, not the metadata. Metadata Language is deliberately single-valued, imposing on unstructured serializations a requirement that multi-lingual metadata be represented as separate, complete, metadata records. Audubon Core requires that each record also contains the language-neutral terms. In the absence of this requirement, metadata consumers would need to know which terms are language-neutral and merge these terms from all provided metadataLanguages into a single record. Metadata consumers may re-combine the information based on the dcterms:identifier that identifies the multimedia resource. Nothing in this document would, however, prevent an implementer, e. g. of an XML-Schema representation, from providing a fully hierarchical schema in which language neutral terms occur only a single time, and only the language-specific terms are repeated in a way that unambigously relates them to a metadata language. In RDF it may be a simple repetition of plain literals associated with a language (e.g., xml:lang attribute in RDF/XML). The language attribute would then be required in Audubon Core and would replace ac:metadataLanguage.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,Yes,No,metadataLanguage
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/metadataLanguageLiteral-2020-01-27,metadataLanguageLiteral-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/metadataLanguageLiteral-2013-10-28,,,Metadata Language,Language of description and other metadata (but not necessarily of the image itself) represented as an ISO639-2 three letter language code.,"ISO639-1 two-letter codes are permitted but deprecated. At least one of ac:metadataLanguage and ac:metadataLanguageLiteral MUST be supplied but, when feasible, supplying both might make the metadata more widely useful. They MUST specify the same language. In case of ambiguity, ac:metadataLanguage prevails. ","This is NOT dc:language, which is about the resource, not the metadata. Metadata Language is deliberately single-valued, imposing on unstructured serializations a requirement that multi-lingual metadata be represented as separate, complete, metadata records. Audubon Core requires that each record also contains the language-neutral terms. In the absence of this requirement, metadata consumers would need to know which terms are language-neutral and merge these terms from all provided metadataLanguages into a single record. Metadata consumers may re-combine the information based on the dcterms:identifier that identifies the multimedia resource. Nothing in this document would, however, prevent an implementer, e. g. of an XML-Schema representation, from providing a fully hierarchical schema in which language neutral terms occur only a single time, and only the language-specific terms are repeated in a way that unambigously relates them to a metadata language. In RDF it may be a simple repetition of plain literals associated with a language (e.g., xml:lang attribute in RDF/XML). The language attribute would then be required in Audubon Core and would replace ac:metadataLanguage.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,Yes,No,metadataLanguageLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/metadataProvider-2020-01-27,metadataProvider-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/metadataProvider-2013-10-28,,,Metadata Provider,URI of person or organization originally responsible for providing the resource metadata record.,,"Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. Compare Provider. See also the entry for ac:metadataProviderLiteral and the section Namespaces, Prefixes and Term Names in the Audubon Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,Yes,metadataProvider
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/metadataProviderLiteral-2020-01-27,metadataProviderLiteral-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/metadataProviderLiteral-2013-10-28,,,Metadata Provider,Name of the person or organization originally responsible for providing the resource metadata record.,,"Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. Compare Provider. See also the entry for ac:metadataProvider in this document and the section Namespaces, Prefixes and Term Names for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,Yes,metadataProviderLiteral
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/otherScientificName-2020-01-27,otherScientificName-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/otherScientificName-2013-10-28,,,Other Scientific Name,One or several Scientific Taxon Names that are synonyms to the Scientific Taxon Name may be provided here.,,"The primary purpose of this is in support of resource discovery, not developing a taxonomic synonymy. Misidentification or misspellings may thus be of interest. Where multiple taxa are present in a resource and multiple Scientific Taxon Names are given, the association between synonyms and names may not be deducible from the AC record alone.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,Yes,otherScientificName
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/physicalSetting-2020-01-27,physicalSetting-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/physicalSetting-2013-10-28,,,Physical Setting,"The setting of the content represented in media such as images, sounds, and movies if the provider deems them relevant.","Constrained vocabulary of: ""Natural"" = Object in its natural setting of the object (e. g. living organisms in their natural environment); ""Artificial"" = Object in an artificial environment (e. g. living organisms in an artificial environment such as a zoo, garden, greenhouse, or laboratory); ""Edited"" = Human media editing of a natural setting or media acquisition with a separate media background such as a photographic backdrop.",Multiple values may be needed for movies or montages. See also ac:resourceCreationTechnique which should be used to describe any modifications to the resource itself. Communities of practice should form best practices for the use of these controlled terms.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,Yes,physicalSetting
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/provider-2020-01-27,provider-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/provider-2013-10-28,,,Provider,URI for person or organization responsible for presenting the media resource.,"If no separate Metadata Provider is given, this also attributes the metadata.","Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. See also the entry for ac:providerLiteral and the section Namespaces, Prefixes and Term Names in the Audubon Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,No,provider
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/providerID-2020-01-27,providerID-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/providerID-2013-10-28,,,Provider ID,A globally unique ID of the provider of the current AC metadata record.,,"Only to be used if the annotated resource is not a provider itself - this item is for relating the resource to a provider, using an arbitrary code that is unique for a provider, contributing partner, or aggregator, or other roles (potentially defined by MARC, OAI) and by which the media resources are linked to the provider.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/RelatedResources,,,No,No,providerID
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/providerLiteral-2020-01-27,providerLiteral-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/providerLiteral-2013-10-28,,,Provider,Name of the person or organization responsible for presenting the media resource.,"If no separate Metadata Provider is given, this also attributes the metadata.","Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. See also the entry for ac:provider and the section Namespaces, Prefixes and Term Names in the Audubon Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,No,providerLiteral
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/providerManagedID-2020-01-27,providerManagedID-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/providerManagedID-2013-10-28,,,Provider-managed ID,"A free-form identifier (a simple number, an alphanumeric code, a URL, etc.) for the resource that is unique and meaningful primarily for the data provider.",,"Ideally, this would be a globally unique identifier (GUID), but the provider is encouraged to supply any form of identifier that simplifies communications on resources within their project and helps to locate individual data items in the provider's data repositories. It is the provider's decision whether to expose this value or not.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,No,providerManagedID
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/relatedResourceID-2020-01-27,relatedResourceID-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/relatedResourceID-2013-10-28,,,Related Resource ID,"Resource related in ways not specified through a collection, e.g., before-after images; time-lapse series; different orientations/angles of view",,"The value references a related media item. Examples of relations are: Images taken in a sequence or defined time series, an exposure or focus series (e.g. for stacking), different framing or views (top, side, bottom) of the same subject, or an overview plus several details. The property makes such related media items discoverable, but does not indicate the nature of this relationship. More specific properties may be defined in a later version of AC.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/RelatedResources,,,No,Yes,relatedResourceID
2020-10-18T13:51:32-04:00,http://rs.tdwg.org/ac/terms/version/resourceCreationTechnique-2020-01-27,resourceCreationTechnique-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/resourceCreationTechnique-2013-10-28,,,Resource Creation Technique,"Information about technical aspects of the creation and digitization process of the resource. This includes modification steps (""retouching"") after the initial resource capture.",,"Examples: Encoding method or settings, numbers of channels, lighting, audio sampling rate, frames per second, data rate, interlaced or progressive, multiflash lighting, remote control, automatic interval exposure.  Annotating whether and how a resource has been modified or edited significantly in ways that are not immediately obvious to, or expected by, consumers is of special significance. Examples for images are: Removing a distracting twig from a picture, moving an object to a different surrounding, changing the color in parts of the image, or blurring the background of an image. Modifications that are standard practice and expected or obvious are not necessary to document; examples of such practices include changing resolution, cropping, minor sharpening or overall color correction, and clearly perceptible modifications (e.g., addition of arrows or labels, or the placement of multiple pictures into a table.) If it is only known that significant modifications were made, but no details are known, a general statement like ""Media may have been manipulated to improve appearance"" may be appropriate. See also Subject Preparation Technique.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ResourceCreation,,,No,No,resourceCreationTechnique
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/reviewer-2020-01-27,reviewer-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/reviewer-2013-10-28,,,Reviewer,URI for a reviewer.,"If present, then resource is peer-reviewed, even if Reviewer Comments is absent or empty. Its presence tells whether an expert in the subject featured in the media has reviewed the media item or collection and approved its metadata description; MUST display a name or the literal ""anonymous"" (= anonymously reviewed).","Provider is asserting they accept this review as competent. See also ac:reviewerLiteral and the section Namespaces, Prefixes and Term Names in the Audubon Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,reviewer
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/reviewerComments-2020-01-27,reviewerComments-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/reviewerComments-2013-10-28,,,Reviewer Comments,"Any comment provided by a reviewer with expertise in the subject, as free-form text.",,"Reviewer Comments may refer to the resource itself (e. g., asserting a taxon name or location of a biological subject in an image), or to the relation between resource and associated metadata (e. g., asserting that the taxon name given in the metadata is wrong, without asserting a positive identification). There is a separate item ""Comments"" for text from commenters of unrecorded expertise.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,reviewerComments
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/reviewerLiteral-2020-01-27,reviewerLiteral-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/reviewerLiteral-2013-10-28,,,Reviewer,String providing the name of a reviewer.,"If present, then resource is peer-reviewed, even if Reviewer Comments is absent or empty. Its presence tells whether an expert in the subject featured in the media has reviewed the media item or collection and approved its metadata description; MUST display a name or the literal ""anonymous"" (= anonymously reviewed).","Provider is asserting they accept this review as competent. See also ac:reviewer and the section Namespaces, Prefixes and Term Names in the Audubon Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,reviewerLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/serviceExpectation-2020-01-27,serviceExpectation-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/serviceExpectation-2013-10-28,,,Service Expectation,A term that describes what service expectations users may have of the ac:accessURL.,,"Recommended terms include online (denotes that the URL is expected to deliver the resource), authenticate (denotes that the URL delivers a login or other authentication interface requiring completion before delivery of the resource) published(non digital) (denotes that the URL is the identifier of a non-digital published work, for example a doi.) Communities should develop their own controlled vocabularies for Service Expectations.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,No,serviceExpectation
2026-02-04T14:15:40-05:00,http://rs.tdwg.org/ac/terms/version/subjectCategoryVocabulary-2020-01-27,subjectCategoryVocabulary-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/subjectCategoryVocabulary-2013-10-28,,,Subject Category Vocabulary,Any vocabulary or formal classification from which terms in the Subject Category have been drawn.,,"The AC recommended vocabularies do not need to be cited here. There is no required linkage between individual Subject Category terms and the vocabulary; the mechanism is intended to support discovery of the normative URI for a term, but not guarantee it.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,Yes,subjectCategoryVocabulary
2022-05-27T14:43:39-05:00,http://rs.tdwg.org/ac/terms/version/subjectOrientation-2020-01-27,subjectOrientation-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/subjectOrientation-2013-10-28,,,Subject Orientation,"Specific orientation (= direction, view angle) of the subject represented in the media resource with respect to the acquisition device.",,"Examples: ""dorsal"", ""ventral"", ""frontal"", etc. No formal encoding scheme as yet exists. The term is repeatable e.g., in the case of a composite image, consisting of a combination of different view orientations.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,Yes,subjectOrientation
2022-05-27T14:43:39-05:00,http://rs.tdwg.org/ac/terms/version/subjectPart-2020-01-27,subjectPart-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/subjectPart-2013-10-28,,,Subject Part,"The portion or product of organism morphology, behaviour, environment, etc. that is either predominantly shown or particularly well exemplified by the media resource.",,"No formal encoding scheme as yet exists. Examples are ""whole body"", ""head"", ""flower"", ""leaf"", ""canopy"" (of a rain forest stand). Several anatomical ontologies are emerging in http://www.obofoundry.org/",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,Yes,subjectPart
2020-10-18T13:51:32-04:00,http://rs.tdwg.org/ac/terms/version/subtype-2020-01-27,subtype-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/subtype-2013-10-28,,,Subtype,Any URI may be used that provides for more specialization than the type. Possible values are community-defined.,"The subtype term MUST NOT be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary might add further description to a Collection object. The subtype vocabulary MAY be extended by users provided they identify the term by a URI which is not in the ac namespace. Conforming applications MAY choose to ignore controlled values not issued by Audubon Core.","The following list provides examples of strings from which a community could generate URIs for specializations of dcterms:type for use with ac:subtype: Drawing, Painting, Logo, Icon, Illustration, Graphic, Photograph, Animation, Film, SlideShow, DesignPlan, Diagram, Map, MusicalNotation, IdentificationKey, ScannedText, RecordedText, RecordedOrganism, TaxonPage, MultimediaLearningObject, VirtualRealityEnvironment, GlossaryPage. Communities should define the URI in a namespace of their choosing or devising. For example, ""http://my.inst.org/namespace/metadata/subtype/SlideShow""). See ac:subtypeLiteral for usage with strings. ",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,subtype
2020-10-18T13:51:32-04:00,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2020-01-27,subtypeLiteral-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2013-10-28,,,Subtype,The subtype should provide more specialization than the type. Possible values are community-defined.,"The subtypeLiteral term MUST NOT be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary might add further description to a Collection object.","The following list provides examples of strings upon which a community could base specializations of dc:type for use with ac:subtypeLiteral: Drawing, Painting, Logo, Icon, Illustration, Graphic, Photograph, Animation, Film, SlideShow, DesignPlan, Diagram, Map, MusicalNotation, IdentificationKey, ScannedText, RecordedText, RecordedOrganism, TaxonPage, MultimediaLearningObject, VirtualRealityEnvironment, GlossaryPage.  See ac:subtype for usage with URIs.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,subtypeLiteral
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/tag-2020-01-27,tag-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/tag-2013-10-28,,,Tag,General keywords or tags.,,"Tags may be multi-worded phrases. Where scientific names, common names, geographic locations, etc. are separable, those should go into the more specific coverage metadata items provided further below. Examples: ""flower diagram"". Character or part keywords like ""leaf"", or ""flower color"" are especially desirable.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,Yes,tag
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/taxonCount-2020-01-27,taxonCount-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/taxonCount-2013-10-28,,,Taxon Count,An exact or estimated number of taxa at the lowest applicable taxon rank (usually species or infraspecific) represented by the media resource (item or collection).,The count SHOULD contain only the taxa covered fully or primarily by the resource. This SHOULD be a single integer number. ,"Primarily intended for resource collections and singular resources dealing with sets of taxa (e. g., identification tools, videos). It is recommended to give an exact or estimated number of specific taxa when a complete list of taxa is not available or practical. For a taxon page and most images this will be ""1"", i. e. other taxa mentioned on the side or in the background should not be counted. However, sometimes a resource may illustrate an ecological or behavioral entity with multiple species, e. g., a host-pathogen interaction; taxon count would then indicate the known number of species in this interaction. Leave the field empty if you cannot estimate the information (do not enter 0). Additional taxon counts at higher levels (e. g. how many families are covered by a digital Fauna) should be given verbatim in the resource description, not here.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,taxonCount
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/taxonCoverage-2020-01-27,taxonCoverage-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/taxonCoverage-2013-10-28,,,Taxon Coverage,"A higher taxon (e. g., a genus, family, or order) at the level of the genus or higher, that covers all taxa that are the primary subject of the resource (which may be a media item or a collection).",,"Example: Where the subject of an image is several species of ducks with trees visible in the background, Taxon Coverage would still be Anatidae (and not Biota). Example: ""Aves"" for a bird key or a bird image collection. Do not add a rank (""Class Aves"") in this field. Note that this somewhat expands the usage of ncd:taxonCoverage which, however has not yet been adopted by TDWG, and which specifies at the Family level or higher. For collections it is recommended to follow ncd:taxonCoverage to avoid conflicts between an AC record and a record arising from use of the un-adopted NCD. If the resource contains a single taxon, this should be placed in Scientific Taxon Name. In this case Taxon Coverage may be left empty, but if not, care should be taken that the entries do not conflict. Example: If Scientific Taxon Name is Quercus alba then Taxon Coverage, if provided at all, should be Quercus.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,taxonCoverage
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/timeOfDay-2020-01-27,timeOfDay-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/timeOfDay-2013-10-28,,,Time of Day,Free text information beyond exact clock times.,,"Examples in English: afternoon, twilight.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/PeriodOfTime,,,No,No,timeOfDay
2020-10-18T13:51:32-04:00,http://rs.tdwg.org/ac/terms/version/variant-2020-01-27,variant-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/variant-2013-10-28,,,Variant,A URI designating what this Service Access Point provides.,,"Some suggested values are the URIs ac:Thumbnail, ac:Trailer, ac:LowerQuality, ac:MediumQuality, ac:GoodQuality, ac:BestQuality, and ac:Offline. Additional URIs from communities of practice may be introduced.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,Yes,variant
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/variantDescription-2020-01-27,variantDescription-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/ac/terms/version/variantDescription-2013-10-28,,,Variant Description,Text that describes this Service Access Point variant,,"Most variants (thumb, low-res, high-res) are self-explanatory and it is best practice to leave this property empty if no special description is needed. It is provided for cases that require additional information (e.g., video shortened instead of simply quality reduced).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,No,variantDescription
2020-10-18T13:51:32-04:00,http://rs.tdwg.org/ac/terms/version/variantLiteral-2020-01-27,variantLiteral-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,superseded,http://rs.tdwg.org/ac/terms/version/variantLiteral-2013-10-28,,,Variant,Text that describes this Service Access Point variant.,,"This is an alternative to ac:variant where using a string is preferred over a URI. It is best practice to use ac:variant instead of ac:variantLiteral wherever practical. Value may be free text, but it is suggested to consider including terminology based on the following: Thumbnail: Service Access Point provides a thumbnail image, short sound clip, or short movie clip that can be used in addition to the resource to represent the media object, typically at lower quality and higher compression than a preview object. A typical size for a tiny thumbnail image may be 50-100 pixels in the longer dimension. Trailer: Service Access Point provides video clip preview, in the form of a specifically authored ""Trailer"", which may provide somewhat different content than the original resource. Lower Quality: Service Access Point provides a lower quality version of the media resource, suitable e. g. for web sites. Medium Quality: Service Access Point provides a medium quality version of the media resource, e. g. shortened in duration, or reduced size, using lower resolution or higher compression causing moderate artifacts. Good Quality: Service Access Point provides a good quality version of the media resource intended for resources displayed as primary information; e. g. an image between 800 and 1600 px in width or height. Best Quality: Service Access Point provides the highest available quality of the media resource, whatever its resolution or quality level. Offline: Service Access Point provides data about an offline resource.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,Yes,variantLiteral
2020-01-27T08:57:32-06:00,http://rs.tdwg.org/ac/terms/version/ServiceAccessPoint-2020-01-27,ServiceAccessPoint-2020-01-27,http://rs.tdwg.org/ac/terms/version/,2020-01-27,recommended,http://rs.tdwg.org/dwc/terms/attributes/version/ServiceAccessPoint-2018-06-14,,,Service Access Point Class,A specific digital representation of a media resource.,This term serves as a type for values of the ac:hasServiceAccessPoint property.,"For example, a Service Access Point may have a specific resolution, quality, or format.",,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,http://rs.tdwg.org/decisions/decision-2019-12-01_21,,No,,ServiceAccessPoint
2020-10-18T13:51:32-04:00,http://rs.tdwg.org/ac/terms/version/resourceCreationTechnique-2020-10-13,resourceCreationTechnique-2020-10-13,http://rs.tdwg.org/ac/terms/version/,2020-10-13,recommended,http://rs.tdwg.org/ac/terms/version/resourceCreationTechnique-2020-01-27,,,Resource Creation Technique,"Information about technical aspects of the creation and digitization process of the resource. This includes modification steps (""retouching"") after the initial resource capture.",,"Annotating whether and how a resource has been modified or edited significantly in ways that are not immediately obvious to, or expected by, consumers is of special significance. Examples for images are: Removing a distracting twig from a picture, moving an object to a different surrounding, changing the color in parts of the image, or blurring the background of an image. Modifications that are standard practice and expected or obvious are not necessary to document; examples of such practices include changing resolution, cropping, minor sharpening or overall color correction, and clearly perceptible modifications (e.g., addition of arrows or labels, or the placement of multiple pictures into a table.) If it is only known that significant modifications were made, but no details are known, a general statement like ""Media may have been manipulated to improve appearance"" may be appropriate. See also Subject Preparation Technique.","Encoding method or settings, numbers of channels, lighting, frames per second, data rate, interlaced or progressive, multiflash lighting, remote control, automatic interval exposure.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ResourceCreation,,,No,No,resourceCreationTechnique
2021-02-01T12:24:09-05:00,http://rs.tdwg.org/ac/terms/version/subtype-2020-10-13,subtype-2020-10-13,http://rs.tdwg.org/ac/terms/version/,2020-10-13,superseded,http://rs.tdwg.org/ac/terms/version/subtype-2020-01-27,,,Subtype (IRI),"A class, represented by an IRI, that provides for more specialization of the media item type than dcterms:type.","The subtype term MUST NOT be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary might add further description to a Collection object. IRI values SHOULD be selected from the Controlled Vocabulary for Audubon Core subtype. In text-based systems such as tables, IRI values MUST be in unabbreviated form. When an appropriate subtype is not available in the Audubon Core controlled vocabulary, a term IRI that is not in a TDWG namespace MAY be used. Conforming applications MAY choose to ignore controlled values not issued by Audubon Core.",See ac:subtypeLiteral for usage with strings.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,subtype
